Review	Original	Predicted	NIST	BLEU	METEOR
um livro imprescindível para concurseiro ! a entrega foi super rápida .	recomendadíssimo	excelente	0.0	0	0.0
recomendo acabamento bem feito muito bom para minhas crianças	produto excelente	muito bom	0.0	0	0.0
eu e minha esposa gostamos muito pois caiu como uma seda ao nosso descanso de cada dia muito obrigado ! .	qualidade	muito bom	0.0	0	0.0
ja se passaram do prazo de entrega e nao recebi ainda ! e nao consigo entrar no meus pedidos pra fazer o cancelamento pois a conta do site está com problemas a varios dias .	nao recebi !	nao receb	0.39624062518028896	0.09069748827745895	0.17241379310344826
é de muita qualidade , por isso já encomendei outro da mesma marca .	produto maravilhoso !	muito bom	0.0	0	0.0
as cuecas são ótimas , mais a loja é péssima de entrega . produto chegou com quase  dias de atraso	produto com ótima qualidade , mais loja ruim	produto ótimo	0.0004540840805919024	0.007444903200446295	0.06756756756756756
amei gostei muito pode comprar que é maravilhoso , chegou no tempo certo .	amei	ame	0.0	0	0.0
pedi a película na cor fumê e veio transparente , como fazer a troca é muito incômodo não vou usar e comprar outra em alguma loja por aqui . como podem ser tão incompetentes , na caixa está descrição capa tpu fumê e dentro veio transparente . péssimo atendimento .	recebi o produto errado	péss	0.0	0	0.0
produto bem leve e prático de usar . excelente para viagens e lugares abertos . recomendo .	gostei muito do produto	goste muito	0.1319049988210938	0.05501080739920602	0.13157894736842105
produto aprovado por evádio , o soldador , recomendo que comprem . e ainda mais ele é barato .	produto eficiente	produto aprovado	0.5	0.1495348781221221	0.25
pagar esse preço numa tv e ter apenas míseros  meses de garantia ? tá de brincadeira ! quando o consumidor brasileiro vai deixar de ser trouxa e engolir esse tipo de palhaçada ? !	meses de garantia ? ! ? !	péss	0.0	0	0.0
muito bom ! excelente ! hidrata pele e cabelo sem deixar oleoso . amei ! super prático	maravilhosoooo	hidra muito	0.0	0	0.0
bom custo x benefício atende as expectativas sem mais o que dizer	recomendo	bom custo x	0.0	0	0.0
ainda não testei pois e presente mas aparenta está tudo . ok	ainda não testei	bom	0.0	0	0.0
chegou antes do prazo , excelente produto , atingiu as expectativas .	recomendo	excelente produto	0.0	0	0.0
prezados , boa tarde ! o produto apresentou defeito com dois meses e meio de uso . amanhã faz  - meses o produto . , como estava viajando a serviço da empresa , retornando ontem . pergunta: é passivo de concerto ?	não gostei do produto .	produto com	0.033688423633228826	0.03336574130316504	0.10638297872340426
realmente cumpre com o que promete . prático e de fácil uso e manuseio , além de que o material ser de boa qualidade .	perfeito	muito bom	0.0	0	0.0
recomendo , produto excelente !	excelente	excelente	0.0	0.1778279410038923	0.5
bom e resistente . recomendo o uso . protege bem contra o frio .	muito bom e resistente	ótimo produto	0.0	0	0.0
o aparelho é leve , fácil manuseio , muito bonito . custo benefício excelente	excelente produto	goste muito	0.0	0	0.0
produto bom e com entrega bem rápida , e de qualidade muito boa também .	entrega bem rápida	goste muito	0.0	0	0.0
o vendedor deveria informar que a capa possui ímãs que prejudicam o funcionamento do aparelho .	capa possui ímãs	capa de ímã	0.5283208335737187	0.11362193664674995	0.3333333333333333
é muito frágil a ligação do cabo ao aspirador . ele nas mãos de uma empregada quebraria em poucos minutos .	avaliação do aspirador de pó vertical da philco .	frágil	0.0	0	0.0
uma bomba , de péssimo material e o pior quebra facilmente e nao existe assistencia tecnica . marrycruz	péssimo em todos os sentidos .	nao gos	0.0	0	0.0
produto maravilhoso , cumpre exatamente sua função . super recomendo , estava com medo de comprar e me arrepender , mas superou minhas expectativas .	maravilhoso	excelente	0.0	0	0.0
recebi meu celular dia / e com apenas  dias meu aparelho apresentou falhas . preciso trocar o aparelho ou levar para assistencia . como devo proceder ?	meu celular está travando	produto com	0.0	0	0.0
atualizar o jogo com versões de crimes atuais foi uma das melhores sacadas que já vi neste segmento . dá vontade de comprar só pra ler os casos .	excepcional	jogo muito	0.0	0	0.0
comprei o produto como presente de final de ano , era pra ser entregue até dia  , porem até o momento não sei nada do produto	produto	não recebi	0.0	0	0.0
minha filha estava andando e soltou a toda . ela caiu feio e se machucou muito . o patinete é até  kg , ela pesa kg . tempo de uso:  meses . muito ruim . não indico .	não é seguro	pat pat	0.0	0	0.0
comprei esse oxímetro de pulso portátil g-tech - modelo oled graph e me mandaram outro no lugar estou esperando resposta dessa situação que resolvam logo quero o produto que comprei não o que me mandaram	não recebi o produto	não recebi	0.2638099976421876	0.11633369384516798	0.4934210526315789
pelo preço . nao se pode exigir muito fazer o que poderia ter mais um pouco de memoria ram	lento trava muito	bom	0.0	0	0.0
produto muito bom ! testei assim que chegou e dese então funciona perfeitamente . já vem com pilha . há um botão liga/desliga embaixo para ser acionado qdo em descanso ou em uso . recomendo o produto . ótimo custo/benefício .	funciona muito bem .	ótimo produto	0.0	0	0.0
meu banheiro ficou sequinho e muito bonito com esse kit box , entrega e instalação antes do esperado , super recomendo , mais barato que qualquer vidraçaria que consultei . custo beneficio  !	excelente produto	muito bom	0.0	0	0.0
funcional e eficiente o produto semostrou o esperado , recomendo	funcional e eficiente	goste muito	0.0	0	0.0
estou com duvidas pois comprei o produto , e depois que percebi que no inicio o produto esta samsung j prime g e la em baixo na descrição do produto esta moto x force . qual a capa que vai vir ? eu comprei para o meu samsung j prime g	duvida na descrição do produto	duvidas	0.0	0	0.10869565217391304
o site é excelente me deixa a vontade para realizar as compras e resolve qualquer eventualidade !	muito bom o produto , chegou em perfeito estado	excelente	0.0	0	0.0
só preciso saber quantas vezes se avalia um produto aqui , quando o produto é ruim . é ruim e pronto não tem nada de inox é latão mesmo e estou cansada de devolver produtos .	ruim nada de inox latão	péss	0.0	0	0.0
lindo tapete . tamanho ideal . excelente para quarto . produto de qualidade e muito bom gosto .	excelente produto	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
impressora de qualidade muito boa , rápida e silenciosa	gostei muito do produto	impresso	0.0	0	0.0
equipamento muito bom utilizo para escritório de contabilidade	escritoiro	muito bom	0.0	0	0.0
demorou quase  dias pra chegar e não está funcionando .	não está funcionando	não funciona	0.39624062518028896	0.09069748827745895	0.17241379310344826
parabéns o carrinho chegou antes do prazo . as minhas bebês amaram . e isso me deixa muito satisfeita . muito obgda !	amei o carrinho e as bebês mais ainda	carrinho	3.626373597341106e-08	0.00016215809237314185	0.0684931506849315
meu sobrinho adorou , uma graçinha ! mede uns cms , muito bom super indico !	muito bom	muito bom	1.0	0.316227766016838	0.9375
não tem apelido meu no é derli ok ? derl , derli , derli , derli , derli !	fácil de instalar !	derli	0.0	0	0.0
produto não funcionou desde que chegou . vi algumas avaliações e verifiquei que as reclamações é de que o produto nao funciona ou funciona um canal o outro não . não gostei	produto não funciona	produto na	0.39624062518028896	0.09069748827745895	0.17241379310344826
aparelho tem espantado roedores . funciona mesmo . fiz perguntas a legon produtora do aparelho e fui prontamente atendido	gostei do produto	aparelho muito	0.0	0	0.0
produto de ótima qualidade , chegou rápido bem antes da data prevista amei .	ótimo produto	ótimo produto	1.0	0.316227766016838	0.9375
muito fofo e fácil de usar . meu filho adorou . é ótimo para treinamento .	gostei	ótimo	0.0	0	0.0
ainda não recebi o produto . vocês podem me ajudar ?	ainda não recebi o produto	não recebi	0.06737684726645765	0.07055995207471726	0.39893617021276595
super fofo , boa qualidade , recomendo super fofo , boa qualidade , recomendo	lindo	ótimo	0.0	0	0.0
gostei muito do produto , material da tela perfeito otimo acabamento porem a pelicla nao alcança os cantos da tela por ser um pouco curvada , mais de  mes ele nao travou , g rapido , camera regular . bateria dura dois dias , por £ vale muito .	vale o preço , beteria dura  dias	otim produto	0.0	0	0.0
carrinho sem segurança . vira com facilidade . a criança não pode virar o corpo que ele virá junto . não tem sustentação , não tem estabilidade . não recomendo .	não recomendo !	péss	0.0	0	0.0
na tv samsung não serviu para o you tube , para outros acessos funcionou bem . para a tv box funcionou tudo perfeitamente bem prático . chegou em  dias .	funciona bem no box hooli .	t t	0.0	0	0.0
ja reclamei e não tive resposta , agora quero cancelar e quero meu dinheiro com juros e correção não recebi o produto até agroa	nunca mais compro nas americanas	não recebi	0.0	0	0.0
aparelho excelente ! americanas . com está de parabéns pela qualidade e entrega dos produtos ! o produto chegou muito antes do previsto !	aparelho excelente	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
ja tem um mes que estou usando e nao tenho nada a reclamar . tem atendido minhas necessidades muito bem .	muito bom produto	otim produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
tenho usado só ele , nem vassoura passo mais . ele é leve e super fácil de usar . para limpar o filtro também é fácil . você lava o filtro na água mesmo . excelente compra . recomendo .	maravilhoso !	excelente	0.0	0	0.0
o produto ja se encontra na autorizada da samsung para reparo por defeito de fabrica .	rui .	produto com	0.0	0	0.0
cuidado ao compra este produto pois eu me arrependi , , ficou  h carregando quando fui usa-la nao durou  cegundo	nao gostei	na verdade	0.0	0	0.0
o ferro é muito bom , excelente preço e de ótima qualidade .	ótimo produto	ótimo produto	1.0	0.316227766016838	0.9375
aguardando ansiosa a chegada . acompanhando a chegada .	nao chegou	goste muito	0.0	0	0.0
ótimo livro p/ estudante independente que já tem nível básico e um bom vocabulário .	adorei !	ótimo livro	0.0	0	0.0
gostei da funcionalidade , fácil acesso aos menus . a menos que eu não tenha acessado a função adequada , esperava que a bateria tivesse uma autonomia maior . de resto , recomendo .	ótimo produto	goste do	0.0	0	0.0
a edição do dvd em standart foi bem idealizada , além do preço que também estava imperdível .	gostei do produto .	goste muito	0.0	0	0.0
a entrega foi super antes do prazo , a cafeteira estava super bem embalada . ela é pequena e super pratica e o modelo é lindo !	amei	excelente produto	0.0	0	0.0
tem um preço bom e atente as minhas necessidade e eu gostei	gostei é muito bom chegou muito rápido	goste muito	0.0012087009116179958	0.012274570264879268	0.07692307692307691
produto como prometido e a entrega foi feita muito antes do prazo dado .	ótimo	goste muito	0.0	0	0.0
muito prático e potente , recomendo para quem não tem tempo a perder .	recomendo	ótimo produto	0.0	0	0.0
ótimo , muito bom ! o produto funciona perfeitamente .	ótimo	ótimo	0.0	0.1778279410038923	0.5
recomendo ótimo produto é o preço é ótimo . bom .	ótimo	ótimo	0.0	0.1778279410038923	0.5
nao indico pq so estou passando transtorno com meu equipamento realmente me deixaram muito infeliz , tinha outra visão da americanas .	avaliação	nao indic	0.0	0	0.0
um excele te aparelho a câmera e show e ótima qualidade	s + gb	otim produto	0.0	0	0.0
muito bom produto , excelente qualidade , so nao gostei do bico de beber .	gostei do produto	otim produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
gostaria de saber o comprimento dessa torneira , pois gostei muito	ótima	goste muito	0.0	0	0.0
produto enviaram quebrado a tampa , chegou rápido porem enviaram com defeito e ruim e ligar na central para efetuar a devolução , meu e-mail ta errado e não consigo alterar	produto chegou rapido	produto com	0.39624062518028896	0.09069748827745895	0.17241379310344826
produto de excelente qualidade e entrega rápida . as espectativas foram atendidas . recomendo o site para compra de livros .	gostei muito do produto	excelente produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
a bateria que eles anunciam é uma bateria de  amperes e eles colocaram a foto de uma bateria de  amperes então estão anunciando um produto e utilizando a foto de outro produto isso se chama propaganda enganosa	propaganda enganosa	propaganda	0.1319049988210938	0.06541924356118012	0.2631578947368421
sempre comprei na americanas e a entrega foi sempre rápida , agora estou decepcionada com a pré venda , a entrega está pré vista pro dia / um derespeito com o cliente .	não recebi o produto ainda	entrega rápida	0.0	0	0.0
aparelho muito bom , designer bonito , câmera qualidade maravilhosa , e chegou antes do prazo estimado . so ocorreu um erro pedi dourado me mandaram um produto na cor rosa , mais como não quero ficar mais um tempo sem celular fiquei com esse mesmo .	excelente aparelho .	muito bom	0.0	0	0.0
vale a pena comprar . o aparelho é de fácil uso e alta performance .	muito bom .	ótimo custo	0.0	0	0.0
como vocês mandam uma avaliação de algo que tive que cancelar porquê não me entregaram ? efetuei o cancelamento a mais de  dias então por favor agilizem o processo do estorno grato .	quero que seja feito o estorno do meu cartão	não recebi	0.0	0	0.0
o produto é bom , mas comprei essa cama de cima e veio outro modelo no lugar . queria igual da foto .	cama diferente	cama de casal	0.3333333333333333	0.11362193664674995	0.2380952380952381
o carregador tem uma certa frouxidão , assim prejudica o carregamento , tem que deixar o aparelho um uma posição fixa se não , não carrega , sobre a película e a capinha é o esperado do anunciado .	poderia ser melhor	não goste	0.0	0	0.0
produto atendeu as expectativas e chegou antes do prazo combinado !	gostei muito do produto	goste muito	0.1319049988210938	0.05501080739920602	0.13157894736842105
ótimo chegou rápido amei o cerular excelente aparelho não trava e a tela super ótima	ótimo	excelente	0.0	0	0.0
recomendo . o produto chegou em perfeito estado , funcionando perfeitamente e muito antes do prazo de entrega ! exatamente como na foto !	recomendo !	excelente produto	0.0	0	0.0
foi muito otimo excelente eu gostei muito muito chego ante do praso	gostei muito do produto	muito bom	0.1319049988210938	0.05501080739920602	0.13157894736842105
produto original , com ótima capacidade de memória , rápido em executar os aplicativos , volume de áudio muito bom .	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
simplesmente amei . superou as minhas expectativas . entrega antes do prazo . parabéns americanas . com .	produto maravilhoso	excelente	0.0	0	0.0
produto é bom . a decepção é que depois que comprei o preço abaixou . estou insatisfeita com a compra .	arrependida pois preço abaixou depois que comprei	produto bom	0.0	0	0.0
atende bem que usa o smartphone apenas para atividades do dia a dia , como tomar notas , agenda , navegação , etc .	bom telefone	atende bem	0.0	0	0.0
tomem vergonha na cara e abaixem esse preço abusivo porquê se trata de um produto ultrapassado e defasado que geralmente dá problema em um dos fans da placa	preço abusivo	preço abus	0.5	0.1495348781221221	0.25
produto de ótima qualidade , bom preço e ateneu minhas expectativas .	atendeu-me perfeitamente	goste muito	0.0	0	0.0
a máquina é boa , porém até hoje não recebi e não me estornaram !	não entregaram !	não recebi	0.39624062518028896	0.09069748827745895	0.17241379310344826
ótimo produto e recebi antes da data prevista . super recomendo	amei esse produto	ótimo produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
ragular meu pedido veio errado , pedi original e ñ veio	meu controle ñ veio original conforme meu pedido	não goste	0.0	0	0.0
não é barulhenta . excelente para fazer massa de pão , bolo , fica perfeita . super recomendo . fixa bem na mesa por ventosas também .	muito boa	excelente	0.0	0	0.0
o carrinho veio faltando o guarda sol , liguei por diversas vezes , não consigo falar no telefone informado , mandei um e-mail reclamando sobre a falta do guarda sol e não me responderam . total descaso .	produto faltando ítem	carrinho	0.0	0	0.0
excelente produto , uso  vez ao dia e ele mantém a eficácia por mais de  horas , mesmo em dias mais quentes . recomendo !	adorei o produto !	excelente produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
já tinha um e comprei outros para back up e dar de presente a outro colega .	já uso	bom	0.0	0	0.0
bom gosto total , lindas poesias e cronicas , showwwwwwwwwww	livro maravilhoso	maravilhos	0.0	0	0.0
o fogão funciona , é bom , mas chegou amassado como se tivesse sido batido ou caído no chão . achei até que não funcionaria . com a falta de tempo que estou , vou deixar passar , mas confesso que não tenho mais muita segurança para comprar pelo site da americanas . paula	fogão elétrico	não goste	0.0	0	0.0
muito boa tanto na imagem como no som . o único inconveniente que detectamos foi a base pés da tv que são pequenos demais e deixam a mesma instável - balança com facilidade - temos que deixá-la instalada em local com pouca movimentação .	a tv é excelente e recomendo	goste muito	0.0	0	0.0
veio faltando parafusos e a parte de acento e encosto fica tudo solta .	pessima qualidade	veio falta	0.0	0	0.0
o celular chegou todo embalado , realmente cumpre o que promete , diante do meu uso dura  dois sem precisar carregar , a camera traseira é otima , a frontal deixa um pouco a desejar em ambientes escuros , mas durante o dia te proporciona selfies bem legais !	ameiii	celular top	0.0	0	0.0
já é o segundo que comprei . e um bom produto . o único problema é o prato que as vezes fica desencaixando durante o uso .	atende bem .	bom produto	0.0	0	0.0
o produto é totalmente diferente da foto , não tem nada haver !	não gostei	produto diferente	0.0	0	0.0
não consegui configurar o smart hub , fica toda hora dizendo que está sendo atualizado mas não atualiza , liguei para a assistencia especializada da marca e não houve um retorno , .	gostei , porém a configuração é complicada	não consegu	0.0	0	0.0
me mandaram a chapa com a uma das alsas quebrada alem da demora na entrega	criticaproduto com defeito	na entrega	0.0	0	0.0
bem flexível , o som é de ótima qualidade . posso atender ligação com ele mandar áudio . amei	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
excelente . superou minha expectativa . preço acessivel e muito bom o rendimento . melhor preço beneficio	avaliação	excelente	0.0	0	0.0
recomendo o produto e chegou antes do prazo eu mesmo montei , muito fácil .	adorei	muito bom	0.0	0	0.0
muito bom quero ler os outros esse casal é incrível .	amei	ótimo	0.0	0	0.0
a quantia comprada difere da entregue comprei  pacotes que pela oferta viria  de cada , e na entrega veio apenas  unidades !	nao vende o que promete	produto bom	0.0	0	0.0
quando não está combatendo o crime , te ajuda nas tarefas domésticas , deixou minhas panelas brilhando , super recomendo .	perfeito	excelente	0.0	0	0.0
pra quem gosta de qualidade com um preço acessível a todos , eis a melhor opção .	o melhor	ótimo custo	0.0	0	0.0
nao comprei o produto e provavelmente nao compraria baseado nessas avaliaçoes , , , como pode alguem que nao comprou poder avaliar ? qual a confiabilidade das avaliaçoes ?	eu nao comprei	nao compre	0.39624062518028896	0.09069748827745895	0.17241379310344826
chegou antes do prazo , o produto é bem resistente , fácil de montar .	antes do prazo	goste muito	0.0	0	0.0
não recebi o produto ainda assim que receber eu darei a minha avaliação	ainda não recebi o produto	não recebi	0.06737684726645765	0.07055995207471726	0.39893617021276595
já usei muito celular top de linha e esse não fica devendo em nada . excelente aparelho . estou adorando .	top	excelente	0.0	0	0.0
a fritadeira é linda , robusta e minha mãe amou . as batatas fritas ficam sequinhas e deliciosas , e o frango também fica uma delícia !	presenteei minha mãe e ela simplesmente amou o produto !	excelente produto	3.001792562952983e-05	0.002738826828955665	0.05434782608695652
o produto que chegou é bem diferente do que esta na imagem ! espero que troquem meu produto , quero oque eu escolhi e paguei !	insatisfação	produto diferente	0.0	0	0.0
comprar produtos nas americanas . com e seus parceiros está começando a ser um péssimo negócio .	a única coisa que presta é a bateria .	péss	0.0	0	0.0
muito bom ! produto de ótima qualidade , tamanhos ótimos . excelentes	adorei !	ótimo	0.0	0	0.0
boa tarde ! fez um mês e não recebi o produto . vou ter que processar para receber ?	não posso avaliar sem receber o produto	não recebi	0.001877468787183873	0.012274570264879268	0.07692307692307691
super recomendo . chegou antes do prazo . bem embalado . gostei mt	avaliação	goste muito	0.0	0	0.0
essas bandejas mágicas possuem o poder de gerar um hambúrguer em cada uma a cada  minutos . hoje abri minha própria hamburgueria e sou muito grata a esse investimento . recomendo a todos que desejam empreender .	ótimo investimento	excelente produto	0.0	0	0.0
bom dia ! apesar do prazo ter sido atendido , o celular está com defeito . toda hora reinicia e ficou um dia sem ligar . liguei para assistência e estarei levando ainda hoje . muito frustrada pois foi um presente que dei a meu esposo . espero que a assistência tenha um ótimo atendimento .	produto com defeito	celular com	0.39624062518028896	0.09069748827745895	0.17241379310344826
você compra a chave e ganha um rolex banhado a ouro  kilates ou um invicta ! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk	ótima	chave de ouro	0.0	0	0.0
maravilhosa ! fica tudo perfeito , sem sujeira , sem fumaça , sem óleo , perfeita !	nota  !	maravilhos	0.0	0	0.0
o produto é muito bom , mas o serviço de entregas , quando a venda é feita por parceiros é muito ruim .	ótimo produto	entrega	0.0	0	0.0
amei o tapete , pesquisei bem antes de comprar , percebi que existem alguns modelos parecidos mas esse é original , a fabrica realmente garante qualidade , preço justo . gotei bastante , chegou em  dias super rapido .	compra	tape lindo	0.0	0	0.0
produto muito bom , acabamento excelente , chegou dentro do prazo , obrigado	só tenho elogios	muito bom	0.0	0	0.0
excelente e prático o produto , indico a todos para comprarem .	ótimo produto	excelente	0.0	0	0.0
produto excelente , muito rápido e lindo ! super recomendo	produto excelente	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
lindo , super resistente ameiii ! cadeiras confortaveis	superou expectativas	lindo	0.0	0	0.0
gostei muito , funciona como no manual . testei e o produto funciona normalmente .	recomendo	goste muito	0.0	0	0.0
ótimo produto . atende às expectativas e é muito prático para o uso diário .	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
minha filha gostou muito do jogo de cama e eu também .	adorei !	goste muito	0.0	0	0.0
comprei errado o produto . solicitei o cancelamento mas até o momento não tive retorno da americanas .	comprei errado	produto errado	0.5	0.1495348781221221	0.25
imagem maravilhosa e som espetacular , pesquisei muito e fiz a escolha certa . lg essa marca esta de parabéns , não troco por nada .	simplesmente encantada	excelente	0.0	0	0.0
entrega rápida ! americanas sempre de parabéns . foi presente pra minha sogra e ela amou	muito bom	amei	0.0	0	0.0
como telefone funciona direitinho . faz e recebe chamadas adequadamente . porém o localizador gps é totalmente desorientado . aponta o usuário como estando na arábia saudita quando está à três quilômetros de distância apenas .	incompleto	telefone sem	0.0	0	0.0
sim , celular lindo . gostei muito . preço excelente ! entrega sem demora .	sim , recomendo , muito bom o produto .	celular lin	0.0	0	0.0
chegou dentro do prazo , em perfeito estado e por um excelentíssimo preço , super recomendo .	livro - o pequeno príncipe kit bolsa de leitura	excelente	0.0	0	0.0
ótima , é linda vale cada centavo . o design , a qualidade e o acabamento são surpreendentes ! .	qualidade	excelente	0.0	0	0.0
excelente custo benefício . ótimo produto . imagem sensacional .	a tv .	excelente produto	0.0	0	0.0
de excelente qualidade confortáveis e bonitas um desenho moderno	muito bonita	excelente produto	0.0	0	0.0
o resultado foi melhor que o esperado . ele realmente é branqueador é-nos agride os oêlis .	produto de ótima qualidade	produto excelente	0.1319049988210938	0.05501080739920602	0.13157894736842105
atende as necessidades , seria perfeito se fosse recarregável .	produto bom	ótimo produto	0.5	0.1495348781221221	0.25
produto de ótima qualidade . a questão do tempo de recarregamento da bateria não foi um problema para mim .	produto muito bom	ótimo produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
adorei chegou bem rápido , valor acessível , tempo de fervura rápido e super prática . compra aprovada .	produto de acordo com a demonstraçao	excelente	0.0	0	0.0
o produto atendeu aos meus critérios e a entrega foi efetuada antes do prazo	satisfeito	goste muito	0.0	0	0.0
comprei dois carregadores , um chegou em bom estado e o outro enferrujado . já tentei contato para uma possível troca e ainda não tive resposta da salva cell . não recomendo .	carregador enferrujado	produto com	0.0	0	0.0
o jogo é nota  ! americanas deveriam proibir comentários de quem não comprou , a idiotice dos fanboys do xbox chegou ao nivel de virem avaliar o game negativamente , quem tiver na duvida vá ao youtube e procure as criticas , o jogo é incrível .	ótimo	jogo excelente	0.0	0	0.0
um belo produto e muita satisfaçao entrega antes do prazo nota  .	gostei de mais um boa compra nota	excelente produto	0.0	0	0.0
péssimo . a compra foi cancelada pela própria loja unilateralmente apesar de já ter sido emitida a nota fiscal . após  dias estou esperando meu reembolso no meu cartão e até hoje nada	péssimo atendimento	não recebi	0.0	0	0.0
melhor preço que encontrei , a entrega demorou um pouco mas eles me mantiveram informada .	amei	goste muito	0.0	0	0.0
estou satisfeito com o produto , chegou antes do dia combinado , em ótimo estado !	gostei muito do produto	goste muito	0.1319049988210938	0.05501080739920602	0.13157894736842105
o molinete e excelete , porem veio sem a embalagem original e sem os manuais .	bom	produto sem	0.0	0	0.0
o controle remoto não funciona e portanto não consegui programar .	não gostei .	controle remo	0.0	0	0.0
fiquei decepcionada ! esperava muito mais ! não voltarei a comprar !	não durou nem a metade do prometido !	não recebi	0.0004540840805919024	0.007444903200446295	0.06756756756756756
com um cartão sd você pode ampliar a memória e vai ter um otimo celular por um preço excelente .	excelente custo beneficio	excelente custo	0.7924812503605779	0.19180183554164504	0.6465517241379309
smartphone muito bom para o uso no dia adia , atendeu as minhas expectativas em termos de qualidade , espaço interno gb e boas fotografias . eu recomendo . !	bom custo e beneficio . !	ótimo produto	0.0	0	0.0
comprei para minha sobrinha e ela gostou muito . o controle é fácil de usar/aprender .	excelente brinquedo	muito bom	0.0	0	0.0
prezado bom dia , estou interessado neste produto , porém eu queria saber se , esse produto vem o kit completo ou só o bulk ?	pergunta ao vendedor	pergunta	0.00977286494181979	0.024066394763145416	0.17857142857142855
supriu todas as minhas necessidades me adaptei bem	bom	muito bom	0.0	0.1495348781221221	0.45454545454545453
minha bike agora está protegida da poeira , estou satisfeita com o produto . o elástico se adequa bem tanto para a bike típica quanto para a elétrica .	satistação	goste muito	0.0	0	0.0
otimo . muito confortável , muito macio ! gostei muito	super confortável	muito confor	0.0	0	0.0
produto bom chegou ytd ok antes do prazo super recomendo !	nota	goste muito	0.0	0	0.0
já usei e gostei muito . o produto ch giu antes do tempo .	tudo de bom	goste muito	0.0	0	0.0
comprei achando que era original . como a americanas permite um fornecedor comercializar produtos de péssima qualidade com anúncio dizendo que é original ?	propaganda falsa !	não é original	0.0	0	0.0
ainda nao coloquei na agua . mas o produto parece corresponder com o que eu imaginava .	muito bom o material	produto bom	0.1319049988210938	0.05501080739920602	0.13157894736842105
o espaço interno é ótimo , design elegante combinando com o restante da linha .	muito bom	ótimo produto	0.0	0	0.0
está querendo enganar à quem é golpe golpe golpe golpe golpe	ótima	golpe golpe	0.0	0	0.0
eficiente chave para abrir esquemas de corrupção , lavando dinheiro via lojas americanas . brasília já comprou uma tonelada .	lavagem de dinheiro	lava dinheiro	0.39624062518028896	0.09069748827745895	0.17241379310344826
a entrega foi super rápida mais o modelo foi diferente e a bolsa veio preta	bom	goste do	0.0	0	0.0
produto de fácil manuseio , atendeu as necessidades pois uso para fazer a barba do meu pai de  anos , o melhor por não ter riscos de cortes .	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
a embalagem do boneco chegou toda rasgada e amassada !	problema com embalagem !	produto ruim	0.0	0	0.0
produto muito bom e de fácil uso . extremamente prático . somente o tamanho é pequeno . se for utilizar em grandes áreas melhor comprar um de tamanho maior .	excelente produto . só tamanho é pequeno .	muito bom	0.0	0	0.0
o produto está exatamente de acordo com o que foi proposto .	ótimo produto .	goste do	0.0	0	0.0
gostei muito do produto , era tudo o que eu precisava	excelente	goste muito	0.0	0	0.0
o baú é de madeira maciça mesmo , porém a cor não é igual .	gostei do produto	não goste	0.0	0	0.0
o produto chegou antes do combinado , e em ótimas condições . vale muito a pena .	muito bom	ótimo produto	0.0	0	0.0
gostei do produto e da prontidão na entrega . sempre consulto as americanas antes de comprar . fiquei satisfeito .	muito bom	goste do	0.0	0	0.0
produto satisfatório para pessoas que mexem pouco no celular whatsapp basicamente	produto satisfatório	goste do	0.0	0	0.0
muito lindo e prático . entrega rápida ! recomendo . já fiz uso da minha batedeira e fiquei muito feliz com o resultado . adorei o produto !	produto excelente !	ótimo produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
a facilidade compra e o produto bom fazem da compra uma situação a ser repetida !	otimo	produto bom	0.0	0	0.0
recebi o produto como solicitado . houve atraso na entrega , mas recebi como esperava . fiz uma avaliação do vendedor em um dia e o produto chegou no outro .	avaliação do oximetro	produto como	0.0	0	0.0
formato bom , configura rápido , muito leve , funciona perfeitamente é só conectar , vai  pilhas palito e não tem botão de liga e desliga mas ele fica dormindo automaticamente quando está um tempo parado , achei ótimo , além de ter chegado super rápido e muito bem embalado .	gostei muito do produto !	ótimo custo	0.0	0	0.0
como eu uso uma mesa de som o produto foi exelente	conrrespondeu a minha expectativa ao produto	produto ex	0.007969428105624642	0.020237345084409754	0.08928571428571427
bom de jogar , a jogabilidade do jogo é ótima . desafios legais , qualidade excelente .	legal	ótimo jogo	0.0	0	0.0
dou para os meus cachorros todo mês ! é excelente ! super recomendo pois foi um dos unicos produtos que eles se adaptaram e realmente funciona	maravilhoso	excelente	0.0	0	0.0
recomendo muito ! aparelho ótimo , fácil de usar , de instalar . muito bom mesmo .	melhor forma dr ver netflix	ótimo aparelho	0.0	0	0.0
